File	Relation	SNum	Sentence
EBA1415_KNKC_3_SC_ES-5596_9	O	1960	First off, 95% of the time skin cancer is highly caused by both basala nad squamous cell carcinomas.
EBA1415_KNKC_3_SC_ES-5596_9	O	1961	The other 5% of the time is most likely malignant melanoma, and although it may only be 5% malignant melanoma, it is known to be most responsible for most deaths regarding skin cancer.
EBA1415_KNKC_3_SC_ES-5596_9	R-2-50	1962	Another way to get skin cancer is by getting exposed to sunlight.
EBA1415_KNKC_3_SC_ES-5596_9	O	1963	Depending on where you live and how much sunlight you get daily is very important.
EBA1415_KNKC_3_SC_ES-5596_9	R-2-3	1964	The more sunlight you get means the more Uvb radiation there is.
EBA1415_KNKC_3_SC_ES-5596_9	O	1965	People closed to getting lots of sun should be aware of the dangers of direct sunlight.
EBA1415_KNKC_3_SC_ES-5596_9	O	1966	And those you don't get as much sun may a less to worry about but there still could be sme risks.
EBA1415_KNKC_3_SC_ES-5596_9	R-5-50	1967	Lastly, getting a sunburn of some sort can also be the cause of getting skin cancer.
EBA1415_KNKC_3_SC_ES-5596_9	O	1968	When you get sunburn usually your skin starts to peel, and the reason for that is because the skin has now got damaged cells in it.
EBA1415_KNKC_3_SC_ES-5596_9	O	1969	So what it does is that it begins to peel and it replaces the damaged cells with healthy ones.
EBA1415_KNKC_3_SC_ES-5596_9	R-6-50	1970.1	Skin cells that were not or haven't been removed and is damaged from the cause of sunburn can result to skin cancer.
EBA1415_KNKC_3_SC_ES-5596_9	R-5-6	1970.2	Skin cells that were not or haven't been removed and is damaged from the cause of sunburn can result to skin cancer.
EBA1415_KNKC_3_SC_ES-5596_9	R-5-50	1970.3	Skin cells that were not or haven't been removed and is damaged from the cause of sunburn can result to skin cancer.
EBA1415_KNKC_3_SC_ES-5596_9	R-5-50	1971	It may only happen that way if the burn is severe enough to the point where the damaged cells won't peel off.
EBA1415_KNKC_3_SC_ES-5596_9	O	1972	All of this can soon lead to skin cancer, if your doing any or having any of these things happening to you be sure to see a doctor to be sure you aren't at risk of developing skin cancer any time soon.//
EBA1415_LRJE_7_SC_ES-05134	O	1973	It's very common not to want to go out in the Sun without some SPF, due to the idea of getting skin cancer.
EBA1415_LRJE_7_SC_ES-05134	R-1-2	1974.1	As stated in the article "Background: Skin Damage" "Skin cancer is the most common form of cancer in the United States" this gives us an idea that places with high sun intensitys have higher risks of getting skin cancer, and this is because the more direct sunlight you get, the more UVb radiation you will be exposed to and Uvb radiations can be dangerous if you are exposed often.
EBA1415_LRJE_7_SC_ES-05134	R-2-50	1974.2	As stated in the article "Background: Skin Damage" "Skin cancer is the most common form of cancer in the United States" this gives us an idea that places with high sun intensitys have higher risks of getting skin cancer, and this is because the more direct sunlight you get, the more UVb radiation you will be exposed to and Uvb radiations can be dangerous if you are exposed often.
EBA1415_LRJE_7_SC_ES-05134	R-3-50	1974.3	As stated in the article "Background: Skin Damage" "Skin cancer is the most common form of cancer in the United States" this gives us an idea that places with high sun intensitys have higher risks of getting skin cancer, and this is because the more direct sunlight you get, the more UVb radiation you will be exposed to and Uvb radiations can be dangerous if you are exposed often.
EBA1415_LRJE_7_SC_ES-05134	R-2-3	1974.4	As stated in the article "Background: Skin Damage" "Skin cancer is the most common form of cancer in the United States" this gives us an idea that places with high sun intensitys have higher risks of getting skin cancer, and this is because the more direct sunlight you get, the more UVb radiation you will be exposed to and Uvb radiations can be dangerous if you are exposed often.
EBA1415_LRJE_7_SC_ES-05134	R-5-6	1975.1	Anotger leading factor is sunburns, because if sunburned skin cells aren't removed it can result in skin cancer, and the risk is higher to get skin cancer depending on the person, and how many sunburns they have gotten in their lifetime.
EBA1415_LRJE_7_SC_ES-05134	R-6-50	1975.2	Anotger leading factor is sunburns, because if sunburned skin cells aren't removed it can result in skin cancer, and the risk is higher to get skin cancer depending on the person, and how many sunburns they have gotten in their lifetime.
EBA1415_LRJE_7_SC_ES-05134	R-5-50	1975.3	Anotger leading factor is sunburns, because if sunburned skin cells aren't removed it can result in skin cancer, and the risk is higher to get skin cancer depending on the person, and how many sunburns they have gotten in their lifetime.
EBA1415_LRJE_7_SC_ES-05134	R-5-50	1976	In the article "sunburn" it states, "These chances also double if a person has five or more sun burns at any age."
EBA1415_LRJE_7_SC_ES-05134	R-5-50	1977	This implies that the more sunburns you get the more likely you are to get skin cancer.//
EBA1415_LRJE_7_SC_ES-05134	O	1978	Ran out of time
EBA1415_TWNB_3_SC_ES-06019	R-4-50	1979	What leads to damage of the skin or leading to skin cancer is not taking care of your skin.
EBA1415_TWNB_3_SC_ES-06019	O	1980	Some types of skin cancer are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TWNB_3_SC_ES-06019	O	1981	All of these three skin cancer could happen if people don't ake care of their skin.
EBA1415_TWNB_3_SC_ES-06019	O	1982	Another form that is slightly like a skin cancer is called a "sunburn".
EBA1415_TWNB_3_SC_ES-06019	R-4-5	1983.1	A sunburn can be caused by a damage to the genetic molecules in the skin cells.
EBA1415_TWNB_3_SC_ES-06019	R-2-4	1983.2	A sunburn can be caused by a damage to the genetic molecules in the skin cells.
EBA1415_TWNB_3_SC_ES-06019	R-2-4	1984	This happens when you stay in the sun for too long.
EBA1415_TWNB_3_SC_ES-06019	O	1985	A sunburn can also hurt if you touch or hit it.
EBA1415_TWNB_3_SC_ES-06019	R-4-5	1986	The more damage to the genetic molecules lead to a more severe or painful sunburn.
EBA1415_TWNB_3_SC_ES-06019	O	1987	There are many skin disorders and diseases, but skin cancer is the most feared because unlike all of those other skin disorders and diseases, people have a greater chance to get skin cancer more frequently than the others.
EBA1415_TWNB_3_SC_ES-06019	O	1988	A skin disease can occur anywhere, any time, and at any place if you don't take care of your skin.//
EBA1415_SVJJ_1_SC_ES-05625	R-2-50	1989	What leads to difference in the risk of developing skin cancer to depends on the heat from the sun.
EBA1415_SVJJ_1_SC_ES-05625	O	1990	According to the research done on the texts, direct solar radiation.
EBA1415_SVJJ_1_SC_ES-05625	R-3-4	1991	Uvb radiation is a type of solar radiation that damage to genetic molecules in the skin cells.
EBA1415_SVJJ_1_SC_ES-05625	R-12-3	1992	The skin prevents us from Uvb radiation.
EBA1415_SVJJ_1_SC_ES-05625	O	1993	When the skin gets a little too exposed to Uvb radiation problems arise./
EBA1415_SVJJ_1_SC_ES-05625	R-1-2	1994	A rule of thumb states "the closer you are to the Equator, the more consistent direct sunlight will be."
EBA1415_SVJJ_1_SC_ES-05625	O	1995	Research shows that people closer to the equator need to be more aware of direct sunlight.
EBA1415_SVJJ_1_SC_ES-05625	R-4-5	1996.1	Sunburn is caused by damage to genetic molecules in skin cells due to severe heat from the sun.
EBA1415_SVJJ_1_SC_ES-05625	R-2-4	1996.2	Sunburn is caused by damage to genetic molecules in skin cells due to severe heat from the sun.
EBA1415_SVJJ_1_SC_ES-05625	R-5-6	1997	Research shows that "sunburn happens when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_SVJJ_1_SC_ES-05625	O	1998	The damaged cells are replaced with healthy ones, this additional blood flow is the reasons skin becomes red."
EBA1415_SVJJ_1_SC_ES-05625	O	1999	Severe sun burn can lead to infection, shock & even death.
EBA1415_SVJJ_1_SC_ES-05625	R-5-6	2000.1	Sunburned skin cells that are not removed can result to skin cancer.
EBA1415_SVJJ_1_SC_ES-05625	R-6-50	2000.2	Sunburned skin cells that are not removed can result to skin cancer.
EBA1415_SVJJ_1_SC_ES-05625	R-5-50	2001	"Suffering from one serious sunburn in childhood or adolescence double the chances of developing skin cancer in later in life" the source is from utsandiego.com./
EBA1415_SVJJ_1_SC_ES-05625	R-2-50	2002	Skin cancer has a lot of different causes but the most severe cause or major cause is from the sun.
EBA1415_SVJJ_1_SC_ES-05625	R-2-50	2003	Research proves that heat from the sun is the major cause of the skin cancer.//
EBA1415_SERS_13-14_SC_ES-05107	O	2004	Skin cancer is a disease people can get that can effect their life forever.
EBA1415_SERS_13-14_SC_ES-05107	O	2005	This may also lead to death in some more severe cases./
EBA1415_SERS_13-14_SC_ES-05107	O	2006	Skin protects our bodies in many ways.
EBA1415_SERS_13-14_SC_ES-05107	R-11-12	2007	It's made up of Melanin, but if you have less melanin then that will lead you to having more vidiman D being made in your body.
EBA1415_SERS_13-14_SC_ES-05107	R-11-12	2008.1	Then lower chances of UVB protection./
EBA1415_SERS_13-14_SC_ES-05107	R-12-3	2008.2	Then lower chances of UVB protection./
EBA1415_SERS_13-14_SC_ES-05107	R-1-3	2009.1	Living close to the equater may make your day's and sun hotter.
EBA1415_SERS_13-14_SC_ES-05107	R-1-2	2009.2	Living close to the equater may make your day's and sun hotter.
EBA1415_SERS_13-14_SC_ES-05107	R-1-2	2010	And the more constant direct sunlight you recieve.
EBA1415_SERS_13-14_SC_ES-05107	R-1-3	2011	Those places tend to have high UVB radiation./
EBA1415_SERS_13-14_SC_ES-05107	R-5-50	2012	Sunburns are serious just one serious sunburn in your life can double your chances for skin cancer.
EBA1415_SERS_13-14_SC_ES-05107	R-5-6	2013.1	When you do get sunburn sunburned skin cells that aren't removed can cause skin cancer.//
EBA1415_SERS_13-14_SC_ES-05107	R-6-50	2013.2	When you do get sunburn sunburned skin cells that aren't removed can cause skin cancer.//
EBA1415_KYLS_5_SC_ES-5665_9	R-2-50	2014.1	What could lead to having skin cancer is if a person lives close or in the Equator can caused you to own exposure than those who are not close to the equator.
EBA1415_KYLS_5_SC_ES-5665_9	R-12-50	2014.2	What could lead to having skin cancer is if a person lives close or in the Equator can caused you to own exposure than those who are not close to the equator.
EBA1415_KYLS_5_SC_ES-5665_9	R-1-2	2014.3	What could lead to having skin cancer is if a person lives close or in the Equator can caused you to own exposure than those who are not close to the equator.
EBA1415_KYLS_5_SC_ES-5665_9	R-12-50	2015.1	Another way, is that if we have less melanin, which is part of the epidermis, it could decrease the protection of UVb.
EBA1415_KYLS_5_SC_ES-5665_9	R-11-12	2015.2	Another way, is that if we have less melanin, which is part of the epidermis, it could decrease the protection of UVb.
EBA1415_KYLS_5_SC_ES-5665_9	R-5-50	2016	Sunburn is the major reason that can lead to skin cancer.
EBA1415_KYLS_5_SC_ES-5665_9	R-5-6	2017.1	If the sunburned skin cells are not removed with the new ones it can result in skin cancer.
EBA1415_KYLS_5_SC_ES-5665_9	R-6-50	2017.2	If the sunburned skin cells are not removed with the new ones it can result in skin cancer.
EBA1415_KYLS_5_SC_ES-5665_9	R-5-50	2018	If someone has more than five sunburns at any age it could also lead to skin cancer or death.//
EBA1415_TFHC_1_SC_ES-05940	R-2-50	2019	There can be many different ways to have skin cancer, but it can mostly be caused by the sun./
EBA1415_TFHC_1_SC_ES-05940	R-1-2	2020	There are many places in the world where the sun hits, but it good to know where it usually hits.
EBA1415_TFHC_1_SC_ES-05940	R-1-2	2021	On the earth's equator, is where the sun mostly hits.
EBA1415_TFHC_1_SC_ES-05940	R-1-50	2022	People who are closer to the equator have a more chance of getting skin cancer./
EBA1415_TFHC_1_SC_ES-05940	O	2023	You could get many different varieties of skin cancer.
EBA1415_TFHC_1_SC_ES-05940	O	2024	There are 3 that you could get such as basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TFHC_1_SC_ES-05940	O	2025	Malignant melanoma is responsible for the deaths from Skin cancer./
EBA1415_TFHC_1_SC_ES-05940	R-5-50	2026	Having a sunburn is also a difference of developing skin cancer.
EBA1415_TFHC_1_SC_ES-05940	R-6-50	2027	People can get skin cancer this way because the sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_TFHC_1_SC_ES-05940	R-4-5	2028	More damage to genetic molecules leads to more severe sunburn.
EBA1415_TFHC_1_SC_ES-05940	R-5-6	2029	If a sunburn is severe enough, therer is a less chance that all damaged skin cells will be removed./
EBA1415_TFHC_1_SC_ES-05940	O	2030	The best way to prevent skin cancer would be to check your skin for suspicious changes so that way you can prevent these diffrences in skin cancer.//
EBA1415_KYLS_5_SC_ES-05658	R-3-50	2031.1	The main reason for what leads to developing skin cancer is the wun or uvb rays.
EBA1415_KYLS_5_SC_ES-05658	R-2-50	2031.2	The main reason for what leads to developing skin cancer is the wun or uvb rays.
EBA1415_KYLS_5_SC_ES-05658	O	2032	Another thing that leads to skin cancer is when there is uncontrolled growth of abnormal skin cells.
EBA1415_KYLS_5_SC_ES-05658	O	2033	So it depends on the kind of skin cells you have.
EBA1415_KYLS_5_SC_ES-05658	R-2-50	2034.1	The sun leads to skin cancer because if you're not careful enough to take precaution and wear sunblock and/or stay away from the sun, you can get a really bad sunburn that can lead to you getting skin cancer.
EBA1415_KYLS_5_SC_ES-05658	R-2-5	2034.2	The sun leads to skin cancer because if you're not careful enough to take precaution and wear sunblock and/or stay away from the sun, you can get a really bad sunburn that can lead to you getting skin cancer.
EBA1415_KYLS_5_SC_ES-05658	R-5-50	2034.3	The sun leads to skin cancer because if you're not careful enough to take precaution and wear sunblock and/or stay away from the sun, you can get a really bad sunburn that can lead to you getting skin cancer.
EBA1415_KYLS_5_SC_ES-05658	R-1-2	2035	In some places of the world the sun is stronger so if you live in that area you have to make sure to take care of your skin.
EBA1415_KYLS_5_SC_ES-05658	R-6-50	2036.1	A way you can also develop skin cancer is if you get a sunburn and the sunburnt skin cell are not removed.
EBA1415_KYLS_5_SC_ES-05658	R-5-6	2036.2	A way you can also develop skin cancer is if you get a sunburn and the sunburnt skin cell are not removed.
EBA1415_KYLS_5_SC_ES-05658	R-5-50	2037	If you get sunburn in your childhood or adolescence it automatically doubles the chances of developing skin cancer later in life.
EBA1415_KYLS_5_SC_ES-05658	R-5-50	2038	Or even if you have had a sunburn five or more times at any age you are most likely to get skin cancer.
EBA1415_KYLS_5_SC_ES-05658	O	2039	These are some of the things that lead to skin cancer.//
EBA1415_LZBA_3_SC_ES-05513	O	2040	There are many factors of one's environment that can affect the skin.
EBA1415_LZBA_3_SC_ES-05513	R-3-4	2041.1	Though our skin, the largest organ in the body, has some protection against damage to its cells, harsh UVb rays from the sun can damage skin and eventually lead to skin cancer./
EBA1415_LZBA_3_SC_ES-05513	R-2-3	2041.2	Though our skin, the largest organ in the body, has some protection against damage to its cells, harsh UVb rays from the sun can damage skin and eventually lead to skin cancer./
EBA1415_LZBA_3_SC_ES-05513	R-4-50	2041.3	Though our skin, the largest organ in the body, has some protection against damage to its cells, harsh UVb rays from the sun can damage skin and eventually lead to skin cancer./
